CUST_NO,VTG,AGETIER,EDUCATION_DESC,GENDER,EOP_BAL_CS,MTH_AVG_BAL_CS,MTH6_AVG_BAL_CS,DELTA_FUNDING_BALANCE,MTH_AVG_BAL_IDR,MTH6_AVG_BAL_IDR,DELTA_FUNDING_BALANCE_TD,AVG_CREDIT_3MTH,SUM_CREDIT_LESS_3MIL,SUM_CREDIT_ZERO,DELTA_CREDIT_MUTATION,DELTA_DEBIT_MUTATION,AVG_DEBIT_3MTH,CUST_SEGMENT_AVG,DELTA_CUST_SEG,L_COLL,BAD_TAG
4829604.2,6-10 th,21-30 th,SMP,P,2835811.54,3221198.06,1620857.105,-1701549.133,3221198.06,1620857.105,-1701549.133,5567635.16,2,0,-3162635.16,-2495683,4692496,5,0,0,0
4951451.2,6-10 th,31-40 th,SMA,L,13278431.34,15927182,22123291.13,-15727113.02,15927182,22123291.13,-15727113.02,299327385.4,0,0,-63676133.87,-42737416.97,304990824.8,4,0,0,0
4920357.6,6-10 th,31-40 th,UNIVERSITAS,P,121064.84,3029478.68,2784196.12,-889775.6233,3029478.68,2784196.12,-889775.6233,148134185.2,0,0,44194151.58,44140899.73,149730840.9,5,0,0,0
4923794.8,6-10 th,31-40 th,UNIVERSITAS,L,61545489.17,85820858.45,93630148.42,158556892.2,85820858.45,93630148.42,158556892.2,1838173224,0,0,69378456.44,783152545.7,1822050284,3,0,0,0
5031576.2,6-10 th,21-30 th,UNIVERSITAS,L,58156387.72,68841984.05,38158977.92,-36978258.24,68841984.05,38158977.92,-36978258.24,272580483.4,0,0,-95248479.8,-75743711.02,272518397.5,3,0,0,0
4972689.8,6-10 th,31-40 th,UNIVERSITAS,P,60528843.05,34600906.73,20649182.07,-13586479.26,206144050.2,191005326.9,-16389669.88,43952845.47,0,0,-15486182.58,-11192248.38,26138468.76,3,0,1,0
4971984,6-10 th,51-65 th,SMA,P,3211789.08,7978381.05,21621990.71,-2379259.79,7978381.05,21621990.71,-2379259.79,41012067.73,0,0,-2408555.667,-29664020.55,46184372.96,4,-1,0,0
4996363.8,6-10 th,21-30 th,SMA,P,4539265.37,9000796.72,19069060.68,14187461.91,9000796.72,19069060.68,14187461.91,4637724.537,3,0,39432111.75,30924328.61,9319149.83,4,-1,0,0
5009816.2,6-10 th,31-40 th,SMA,L,903663.54,1520149.53,616743.6517,-436931.7033,1520149.53,616743.6517,-436931.7033,11107299.59,0,0,-6354497.587,-5424927.027,10816327.03,5,0,0,0
5028686.2,6-10 th,21-30 th,UNIVERSITAS,P,6257974.2,9878130.1,4283454.2,-1080852.403,9878130.1,4283454.2,-1080852.403,25896302.33,0,0,-10991030.73,-11079429.72,24961640.72,4,0,0,0
5133308,6-10 th,41-50 th,UNIVERSITAS,P,245799.03,153205.48,173384.58,613435.3467,153205.48,173384.58,613435.3467,6066666.667,0,0,4963333.333,5083100,6012100,5,0,1,0
5064972.4,6-10 th,21-30 th,SMA,P,30622.83,834192.6,421038.29,-530216.9167,834192.6,421038.29,-530216.9167,17822751.33,0,0,-12976251.33,-13061745.67,17981645.67,5,0,0,0
5081171.2,6-10 th,41-50 th,UNIVERSITAS,P,94575.35,483895.6,854617.3,60276.39,483895.6,854617.3,60276.39,21100000,0,0,-10050000,-10048397.33,21181897.33,5,0,0,0
5102743,6-10 th,21-30 th,UNIVERSITAS,L,3102660.29,1022623.99,3096829.545,-1367263.453,1022623.99,3096829.545,-1367263.453,26438504.13,0,0,20255504.13,6678971.333,26044428.67,5,0,1,0
5204534.4,6-10 th,21-30 th,UNIVERSITAS,P,28813453.25,23150648.41,32078768.87,12140711.92,23150648.41,32078768.87,12140711.92,200169307.2,0,0,1767971.593,6312957.25,209659782.5,4,0,0,0
5134760,6-10 th,51-65 th,SMA,L,3854451.41,3635370.75,2774819.603,579966.4,3635370.75,2774819.603,579966.4,3034415.063,3,0,-2032327.773,-2422333.333,3007333.333,5,0,0,0
5224676,6-10 th,31-40 th,AKADEMI,L,601893.09,463152.38,2206465.817,919109.4267,463152.38,2206465.817,919109.4267,3435108.713,1,0,5606554.017,3527410.103,3772316.667,5,0,0,0
5219414.4,6-10 th,21-30 th,SMA,P,2033892.36,425439.55,447672.0517,155582.6267,425439.55,447672.0517,155582.6267,5152592,1,0,7161090,6834361.667,4639438.333,5,0,0,0
5355007.4,6-10 th,21-30 th,UNIVERSITAS,P,28063335.29,11214211.82,9865692.695,-12777493.76,11214211.82,9865692.695,-12777493.76,15757118.7,0,0,-9656305.56,-6970785.74,10916535.74,4,0,0,0
5370475,6-10 th,21-30 th,SMA,L,3610670.47,1543170.35,966146.6567,-140426.2733,1543170.35,966146.6567,-140426.2733,8939723.883,1,0,-56723.88333,-429503.4167,8121003.417,5,0,0,0
5365624,6-10 th,31-40 th,SMP,L,7171959.92,6734389.6,13427557.98,19735854.54,6734389.6,13427557.98,19735854.54,42767281.9,0,0,20715557.06,49230023.6,42042791.33,4,0,0,0
5312295.6,6-10 th,41-50 th,AKADEMI,L,5274.91,8999.74,458397.5033,200490.7367,8999.74,458397.5033,200490.7367,5690082.667,0,0,404433.3333,3007466.667,5689933.333,5,0,0,0
5296081.8,6-10 th,31-40 th,UNIVERSITAS,P,137857.25,3167002.19,6143605.243,40374789.17,3167002.19,6143605.243,40374789.17,27672813.01,0,0,29698438.21,46007042.58,28128990,5,0,1,0
5295253.2,6-10 th,21-30 th,SMP,P,4838809.35,2478118.02,1014853.62,-642412.0867,2478118.02,1014853.62,-642412.0867,17260615.77,0,0,-9622089.767,-5736139.89,16775515.89,5,0,1,0
5385519.4,6-10 th,21-30 th,UNIVERSITAS,L,63214099.66,56720433.5,55243150.56,272866.8467,56720433.5,55243150.56,272866.8467,10243255.8,0,0,910650.5233,705947.3,3308254.16,3,0,0,0
5376937,6-10 th,21-30 th,UNIVERSITAS,L,5101181.81,3866119.79,2406701.343,262050.9367,3866119.79,2406701.343,262050.9367,14096404.37,0,0,-7474067.297,-2029212.727,13428164.67,5,1,0,0
5379706.6,6-10 th,21-30 th,SMA,P,4225836.13,3327682.28,2017503.882,2477184.403,3327682.28,2017503.882,2477184.403,6488353.367,0,0,-1659914.247,-1798162.797,6349484.607,5,0,0,0
5415262.8,6-10 th,31-40 th,UNIVERSITAS,L,12792929.25,22320795.89,8169788.668,-8538410.407,22320795.89,8169788.668,-8538410.407,65303942.05,0,0,-20852749.01,-22914252.96,61734291.2,4,0,0,0
5506491.8,6-10 th,51-65 th,SMA,L,10074008.73,6184466.82,20724300.25,30880666,6184466.82,20724300.25,30880666,277340975.2,0,0,40294268.67,39447922.59,283294542.8,4,0,0,0
5462949.8,6-10 th,31-40 th,SMA,L,100907731.6,127124995.7,73486354.94,-93464431.63,127124995.7,73486354.94,-93464431.63,181647584.6,0,0,-38839806.86,-72045644.44,168339369.8,3,0,0,0
5451270.4,6-10 th,21-30 th,UNIVERSITAS,P,7208443.4,2083606.11,3685923.605,-1922513.643,2083606.11,3685923.605,-1922513.643,20194568,0,0,-2085223.477,-8276781.557,21693683.56,5,1,0,0
5460205.4,6-10 th,31-40 th,UNIVERSITAS,P,4910967.64,4706768.25,4313927.987,1792641.023,4706768.25,4313927.987,1792641.023,59739224.08,0,0,754275.8567,-9365601.303,60811466.54,5,0,1,0
5579041,6-10 th,21-30 th,UNIVERSITAS,L,592896.36,825047.58,2098117.385,1514111.423,825047.58,2098117.385,1514111.423,9079547.353,0,0,7696241.837,14935690.46,11019612.33,5,0,0,0
5581210.4,6-10 th,21-30 th,SMA,L,108644.76,2842471.68,636073.5217,-658479.42,2842471.68,636073.5217,-658479.42,13289970.97,0,0,-8803838.97,-6047124.85,13259000,5,0,0,0
5595787.8,6-10 th,21-30 th,SMA,L,14296334.94,8833717.72,3979748.54,-4403528.537,8833717.72,3979748.54,-4403528.537,22652652.06,0,0,17694187.48,18632263.83,18336337.17,4,0,0,0
5673781.4,5 th,21-30 th,SMA,L,14152598.95,14907729.54,6311009.157,-2437419.69,14907729.54,6311009.157,-2437419.69,12496625.48,0,0,-9189121.137,-4070402.51,9310109.06,4,0,0,0
5701229.2,5 th,21-30 th,UNIVERSITAS,L,73079.95,4548708.06,5856094.612,-377897.4967,4548708.06,5856094.612,-377897.4967,147432333.1,0,0,-111831039.8,-119885362.3,147901164.3,5,0,0,0
5693501.6,5 th,21-30 th,SMA,L,38919303.09,58700876.72,20360659.79,-27786213.67,58700876.72,20360659.79,-27786213.67,83476751.72,0,0,-14891618.94,-19562931.84,71747046.93,3,-1,0,0
5701099.4,5 th,31-40 th,UNIVERSITAS,P,1808440.55,1244674.17,1456225.65,1795583.217,1244674.17,1456225.65,1795583.217,28191309.34,0,0,-449082.0433,19157636.48,28363500.62,5,0,0,0
5706695.6,5 th,31-40 th,UNIVERSITAS,L,16532004.11,3350501.91,1713897.943,-527370.5133,3350501.91,1713897.943,-527370.5133,21977436.98,0,0,4824008.42,-954372.0967,16673289.1,5,1,0,0
5805786.8,5 th,31-40 th,SMA,L,1520874.93,767600.54,246348.3517,-89238.59333,767600.54,246348.3517,-89238.59333,12021731.33,0,0,6401771.667,6260169.333,11770978.67,5,0,0,0
5750774.2,5 th,31-40 th,UNIVERSITAS,L,315056.91,342008.52,376460.6683,597920.81,342008.52,376460.6683,597920.81,3641000,0,0,583000,624000,3611500,5,0,0,0
5866266,6-10 th,31-40 th,UNIVERSITAS,P,46102853.63,55295989.1,44217318.5,-34757617.22,55295989.1,44217318.5,-34757617.22,165511804.1,0,0,21680093.53,11760268.5,158188051.2,3,-1,0,0
5868187,6-10 th,31-40 th,UNIVERSITAS,P,3946223.6,4561447.2,8576530.41,10494200.06,4561447.2,8576530.41,10494200.06,20219883.61,0,0,-7061723.867,-4419228.477,21633225.67,5,0,0,0
5870885,5 th,21-30 th,UNIVERSITAS,L,59723.4,1537185.12,1152039.467,-1479565.33,1537185.12,1152039.467,-1593034.963,7067467.697,1,0,-5596414.697,-5671008.667,7067208.667,5,0,0,0
5868216.8,5 th,21-30 th,AKADEMI,P,1562730.15,1325498.7,1463628.46,-1820054.933,1325498.7,1463628.46,-1820054.933,23650104.34,0,0,-12829004.34,-13654847.23,23280747.23,5,0,0,0
5837030.8,5 th,31-40 th,AKADEMI,P,10518572.86,30651846.2,26294505.47,977492.9967,30651846.2,26294505.47,977492.9967,370478870.4,0,0,-44965669.38,-153201974.7,374299061.3,4,0,0,0
5856809,5 th,31-40 th,SMP,P,28858029.52,26128259.51,52683795.87,97944154.69,26128259.51,52683795.87,97944154.69,511305454.6,0,0,503293560.1,758089833.6,501882014.7,4,0,0,0
5843785.6,5 th,31-40 th,SMA,P,5701,9499.38,19153.42833,5279.35,9499.38,19153.42833,5279.35,3740575.667,1,0,-551219.6667,-523675.3333,3738675.333,5,0,0,0
5945178.2,5 th,31-40 th,SMA,L,4042580.37,5788830.6,3071125.845,-2303251.48,5788830.6,3071125.845,-2303251.48,13029274.62,0,0,-9365947.897,-6219964.367,12505833.88,4,-1,1,0
5886223.4,5 th,21-30 th,SMP,L,46377926.79,30823217.16,22804739.21,-8258607.737,30823217.16,22804739.21,-8258607.737,178321315.1,0,0,16607541.81,32005632.52,172867556.9,4,0,0,0
5904141.6,5 th,21-30 th,SMA,P,3402776.21,3554585.79,3138447.945,-879428.1133,3554585.79,3138447.945,-879428.1133,2483483.113,3,0,1042680.907,550333.3333,2224666.667,5,0,0,0
6004919.8,5 th,21-30 th,UNIVERSITAS,L,0,0,20730.00833,81311.81667,0,20730.00833,81311.81667,0,6,6,0,20309.29333,1690.70667,5,0,0,0
6001531.4,5 th,21-30 th,SMA,P,3734167.33,2402646.55,4357816.905,6962676.91,2402646.55,4357816.905,6962676.91,15052436.35,0,0,-1923559.407,-3311770.333,15347003.33,5,0,0,0
5953387.6,5 th,21-30 th,SMA,L,9394166.77,4865456.07,3177872.435,-1616881.987,4865456.07,3177872.435,-1616881.987,10340612.55,0,0,-1764412.683,-117230.5533,9606551.273,5,1,0,0
5985401,5 th,21-30 th,UNIVERSITAS,P,946564.09,408780.47,371743.4,-84552.90333,408780.47,371743.4,-84552.90333,8285147.333,0,0,-2535147.333,-2549133,8075438,5,0,0,0
6063954.2,4 th,31-40 th,UNIVERSITAS,P,38248531.81,38333525.54,24257445.8,-7904513.767,38333525.54,24257445.8,-7904513.767,13118574.18,3,0,-3106605.347,-3792225.57,4309619.34,4,0,0,0
6025909,4 th,21-30 th,SMA,L,428360,257530,345801.215,-22769.49,257530,345801.215,-22769.49,7736360.667,0,0,-2511360.667,-2207430,7636430,5,0,0,0
6018817.8,5 th,21-30 th,SMA,P,887383,292286.38,365084.515,-51448.31333,292286.38,365084.515,-51448.31333,9381666.667,0,0,-3331666.667,-3216914,9292115,5,0,0,0
6024985.4,4 th,21-30 th,UNIVERSITAS,P,5077411.74,1932052.85,1110865.188,-1744431.67,1932052.85,1110865.188,-1744431.67,5022565.933,2,2,-5022565.933,-4914528.877,4939528.877,5,1,0,0
6022489.2,5 th,21-30 th,SMA,P,5545366.16,1164635.98,1737987.73,237680.9133,1164635.98,1737987.73,237680.9133,6926338.727,0,0,2246872.433,-1843513.667,6799314.667,5,1,0,0
6017470.2,5 th,21-30 th,UNIVERSITAS,P,27339128.14,23831295.64,20750308.63,161550.8167,23831295.64,20750308.63,161550.8167,24253483.43,0,0,-8007408.2,-339250.4233,21361560.55,4,0,0,0
6139758.6,4 th,21-30 th,SMA,L,8047446.99,5430563.85,2415556.722,-1201191.023,5430563.85,2415556.722,-1201191.023,4947018.223,0,0,-102931.0833,-1201867.62,3091167.62,4,0,0,0
6163480,4 th,21-30 th,SMA,L,3233503.72,7131958.4,5548475.742,-3542066.623,7131958.4,5548475.742,-3542066.623,46675276.37,0,0,-15706785.53,-14177717.98,45655717.98,4,-1,0,0
6163772.8,4 th,31-40 th,UNIVERSITAS,L,2953617.96,15732703.83,11116923.38,-1800096.693,15732703.83,11116923.38,-1800096.693,12183119.49,0,0,8676025.26,-647754.5367,13428765.69,4,-1,0,0
6178456.6,4 th,21-30 th,AKADEMI,P,9847846.31,6420213.41,3342768.707,-2395078.85,6420213.41,3342768.707,-2395078.85,11370344.28,0,0,-5669101.713,-4363927.667,10152388.67,4,0,0,0
6255452.4,4 th,21-30 th,UNIVERSITAS,L,18029434.34,4449343.18,11359774.95,-1240938.247,4449343.18,11359774.95,-1240938.247,42901214.34,0,0,-12541584.53,11302894.15,39876096.85,5,1,0,0
6202071.2,4 th,21-30 th,UNIVERSITAS,L,16723683.8,3217044.45,6449908.532,987290.9667,3217044.45,6449908.532,987290.9667,12204091,0,0,4032463.21,10270259.43,7721436.187,5,1,0,0
6214025.2,4 th,21-30 th,UNIVERSITAS,P,9730431.59,10661059.46,10904393.79,-797169.5333,10661059.46,10904393.79,-797169.5333,2470985.897,4,0,9285800.543,9920171.613,3380881.177,4,0,0,0
6220884.6,4 th,21-30 th,UNIVERSITAS,L,20324567.18,7416122.31,4576650.848,-590681.3833,7416122.31,4576650.848,-590681.3833,26036184.7,0,0,13813237.29,15992158.77,20777343.23,4,0,0,0
6320973.6,4 th,21-30 th,AKADEMI,L,2538620.79,1936600.53,732039.9717,-185485.3733,1936600.53,732039.9717,-185485.3733,5913717.117,3,0,-3143717.117,-2518080.247,5316210.247,5,0,0,0
6277341.4,4 th,31-40 th,SMA,P,254751.16,475073.74,177008.8183,31711.19333,475073.74,177008.8183,31711.19333,4166666.667,0,0,-866666.6667,-800108.3333,4098608.333,5,0,0,0
6278155.2,4 th,31-40 th,SMA,L,6157088.7,83022902.62,69299721.21,-35516957.35,83022902.62,69299721.21,-35516957.35,200012770.9,0,0,-26210662.75,-3605131.303,254498901.9,3,-1,1,0
6299420.8,4 th,31-40 th,SMA,L,396849.66,1181499.42,1646069.267,122523.6367,1181499.42,1646069.267,122523.6367,6667233.187,5,4,-6667233.187,-5124202,6656487,5,0,0,0
6330451,4 th,21-30 th,UNIVERSITAS,P,15795957.43,13811979.54,8475863.782,-7052766.2,13811979.54,8475863.782,-7052766.2,86398467.55,0,0,14035707.92,8440503.327,82111948.97,4,0,0,0
6341037.8,4 th,21-30 th,SMA,L,960265.6,29813.57,386513.8717,388571.9767,29813.57,386513.8717,388571.9767,4825678.333,0,0,5211495.667,3547776.667,4850666.333,5,0,0,0
6431770.8,4 th,21-30 th,UNIVERSITAS,P,7897969.05,7018684.94,116159315,102200353.8,7018684.94,116159315,102200353.8,20068796.8,0,0,471974918.8,233278673.7,44707698.47,4,0,0,0
6382081,4 th,21-30 th,UNIVERSITAS,L,313537.86,4213684.11,8480792.097,-6897693.717,4213684.11,8480792.097,-6897693.717,46397955.19,0,0,-31591106.14,-37453437.95,50059112.74,5,0,0,0
6386305,4 th,21-30 th,UNIVERSITAS,L,0,0,9508.38167,59871.16333,0,9508.381667,59871.16333,0,6,6,0,22000,0,5,-1,0,0
6383177,4 th,21-30 th,UNIVERSITAS,L,40470482.63,39905291.76,10921582.84,-15767220.4,60952100.02,31798062.89,-16107321.93,15985519.33,0,0,-10584259.51,-2717630.957,3959130.957,3,0,0,0
6390595.8,4 th,21-30 th,UNIVERSITAS,L,3420263.52,2949926.81,2122209.38,-1827194.017,2949926.81,2122209.38,-1827194.017,13323030.79,0,0,2453776.057,4184484.827,12798170.33,5,0,0,0
6415172.8,4 th,21-30 th,SMA,L,3098936.38,2473546.44,1421456.083,-1823655.907,2473546.44,1421456.083,-1823655.907,5821594.933,2,1,-5821594.933,-1212666.667,5007666.667,5,0,0,0
6491626,3 th,21-30 th,UNIVERSITAS,P,1172132.23,969299.16,5256647.602,124468.9267,969299.16,5256647.602,124468.9267,5981095.903,0,0,18920997.67,15762312.96,7305600,5,0,0,0
6467716.2,3 th,21-30 th,UNIVERSITAS,P,23906391.33,10623191.26,5077700.587,-4167574.967,10623191.26,5077700.587,-4167574.967,28974329.77,0,0,-14707749.77,-9283837.847,24348711.97,4,0,0,0
6482225.2,3 th,21-30 th,SMA,P,5097107.95,9335300.39,6619689.622,-7868859.69,9335300.39,6619689.622,-7868859.69,692194348.4,1,0,-682593164.8,-679575817.1,696424441.4,4,0,0,0
6552968,3 th,21-30 th,SMA,P,73113.45,82181.19,248540.815,-346102.92,82181.19,248540.815,-346102.92,18009553.05,1,0,-8284553.053,-8285405,18011905,5,0,0,0
6532747.2,3 th,21-30 th,UNIVERSITAS,P,98016901.22,94667374.05,98747478.85,1294168.837,94667374.05,98747478.85,1294168.837,12258882.48,1,0,-1996555.713,3794414.147,11985199.93,3,0,0,0
6607923.2,3 th,21-30 th,SMA,P,193946.77,247253.22,572511.9233,-234207.1933,247253.22,572511.9233,-234207.1933,35433530.3,0,0,-29273530.3,-29642819.33,35419933.33,5,0,0,0
6655067,3 th,21-30 th,UNIVERSITAS,P,9020049.39,940529.39,2789718.492,-170167.3167,940529.39,2789718.492,-170167.3167,14100210.4,0,0,-4474015.19,-2904155.723,13540584.22,5,1,0,0
6707279.2,3 th,21-30 th,SMA,L,15100612.16,11025797.77,9537621.88,-10253733.17,11025797.77,14537621.88,-6920399.837,28017405.87,1,0,-9723296.927,-1912698.02,23387579.82,4,0,0,0
6774586.2,3 th,21-30 th,UNIVERSITAS,P,2200399.9,2478057.28,2570450.925,-2428140.237,2478057.28,2570450.925,-2428140.237,15319651.58,0,0,-4845995.183,-4297290,14985025,5,0,0,0
6732850.4,3 th,21-30 th,AKADEMI,P,10198943.1,8872673.19,6185121.615,-6012948.873,8872673.19,6185121.615,-6012948.873,10826298.23,0,0,3383363.23,773280.3167,9111107.683,4,0,0,0
6823267.2,3 th,21-30 th,SMA,L,7352151.5,8018830.56,6789193.21,-1623443.66,8018830.56,6789193.21,-1623443.66,7207741.057,1,0,-1200847.867,-2547447.183,7333364.823,4,0,0,0
6830071.4,3 th,21-30 th,SMA,P,760590.46,183348.52,3225679.687,23612435.38,183348.52,3225679.687,23612435.38,2816931.313,2,0,7786304.787,3932521.137,2629790.333,5,0,0,0
6790959.4,3 th,21-30 th,UNIVERSITAS,L,4157553.36,7570277.86,13592853.4,-7441904.283,7570277.86,13592853.4,-7441904.283,23619443.7,0,0,-19654587.31,-23987511.56,27478161.56,4,-1,0,0
6789554.6,3 th,21-30 th,SMA,P,1559121.92,779460.59,397321.1967,-53370.70667,779460.59,397321.1967,-53370.70667,4108236.667,0,0,-1022475.667,-252075.5867,3925983.667,5,0,0,0
6928739,2 th,21-30 th,SMA,L,125707,127612.86,122910.3367,-107742.3833,127612.86,122910.3367,-107742.3833,3522571,0,0,-118425,-122210.6667,3528710.667,5,0,0,0
6927756.4,2 th,31-40 th,SMA,L,84169096.35,120418674.4,37673048.04,-69377554.16,120418674.4,37673048.04,-69377554.16,117035876.2,0,0,-105560076.2,-78230635.14,89082597.14,3,0,0,0
6830792.8,3 th,41-50 th,SMA,L,13413257.19,12093256.85,4994838.967,-2337754.097,12093256.85,4994838.967,-2337754.097,29501243.1,0,0,-6183236.477,-10292973.41,26124713.41,4,0,0,0
6868023.2,3 th,41-50 th,UNIVERSITAS,P,17527949.75,16710260.1,11688949.68,-1946418.663,16710260.1,11688949.68,-1946418.663,7632072.19,1,0,3749670.23,-442708.3033,4873975.103,4,0,0,1
6885747.8,3 th,31-40 th,SMA,L,715282.7,2088666.15,1952939.772,-2200869.973,2088666.15,1952939.772,-2200869.973,95623666.89,0,0,-47854666.89,-47729029.33,95507429.33,5,0,0,0
6891552.4,2 th,21-30 th,UNIVERSITAS,L,261979.88,4202135.26,7598859.04,-4202497.28,4202135.26,7598859.04,-4202497.28,28391320.57,0,0,-11212111.72,-12242238.83,35392450.16,5,0,0,0
6900305.8,2 th,21-30 th,SMA,P,1314102.39,862703.03,414516.4817,-116762.8433,862703.03,414516.4817,-116762.8433,6068843.333,0,0,9670812.667,7641037.667,5998172.333,5,0,0,0
6951664.2,2 th,21-30 th,SMA,P,1646174,445851.41,438728.9933,130497.6367,445851.41,438728.9933,130497.6367,5113333.333,0,0,-1971333.333,-1689733.333,4676233.333,5,0,0,0
6971421.2,2 th,21-30 th,SMA,L,4528378.31,939701.22,1370244.688,-554424.5867,939701.22,1370244.688,-554424.5867,6016496.937,0,0,-1193959.937,-746446.6667,5736366.667,5,0,0,0
6975401.8,2 th,21-30 th,SMA,L,1000759.15,566449.47,391614.5083,-307025.5767,566449.47,391614.5083,-307025.5767,7144266.667,0,0,-3696566.667,-2365255.557,6819255.557,5,0,1,0
6969016.2,2 th,21-30 th,SMA,P,15806582.98,14392113.4,14526115,-477192.9033,14392113.4,14526115,-477192.9033,6776114.483,0,0,-1305124.923,17550.64667,6882229.713,4,0,0,0
6997944.8,2 th,21-30 th,UNIVERSITAS,L,48998714.38,42632929.08,21323356.55,-22542240.88,42632929.08,21323356.55,-22542240.88,84114727.07,0,0,-37260338.85,-35237526.3,84675545.42,4,0,0,0
7014123.4,2 th,31-40 th,UNIVERSITAS,L,78083653.59,24154860.76,15539278.84,-13868994.97,24154860.76,15539278.84,-13868994.97,105680179.2,0,0,-101128125.6,-56358819.78,85183212.09,4,1,0,0
7089761.4,2 th,21-30 th,AKADEMI,L,2093119.24,6589876.93,9777425.015,5292800.713,6589876.93,9777425.015,5292800.713,17504131.4,0,0,-3000120.82,21410669.86,17273595.43,4,-1,0,0
7108650.4,2 th,21-30 th,UNIVERSITAS,P,6309042.4,7411223.17,4888660.443,2704124.57,17411223.17,6555327.11,-629208.7633,12695239.68,0,0,-4300938.233,2129270.42,11488308,4,0,0,0
7120951.4,2 th,21-30 th,UNIVERSITAS,P,4318314.39,267578.35,751820.7483,388918.18,267578.35,751820.7483,388918.18,7257723,0,0,-3747523,492687,6155990,5,0,0,0
7119742.4,2 th,31-40 th,SMA,L,153467635.1,145526540,86611751.48,-74012872.04,145526540,86611751.48,-74012872.04,64744413.12,0,0,-43403588.13,-16839812.96,38272477.96,3,0,0,0
7132678.4,2 th,41-50 th,UNIVERSITAS,P,93432,71186.64,126571.7433,-12882.09,71186.64,126571.7433,-12882.09,4116666.667,1,0,974264.3333,961932.6667,4105242.333,5,0,0,0
7197976.4,2 th,21-30 th,UNIVERSITAS,L,8212596.98,2229385.46,7314614.465,-1622549.453,2229385.46,7314614.465,-1622549.453,27875208.37,0,0,-10200685.98,-9936113.89,27947368.58,5,1,0,0
7149305.2,2 th,21-30 th,UNIVERSITAS,L,4005442.42,223418.22,1744855.293,2455488.677,223418.22,1744855.293,2455488.677,3853358.373,0,0,354177.6867,4501666.667,4422833.333,5,0,0,0
7162850.4,2 th,21-30 th,UNIVERSITAS,P,1441753.07,774759.52,1267151.123,-185195.7467,774759.52,1267151.123,-185195.7467,4843549.263,0,0,-128736.0533,-484400,5406400,5,0,0,0
7182256.4,2 th,31-40 th,SMA,L,1739229.31,5671835.73,3572906.8,4475581.207,5671835.73,3572906.8,4475581.207,92423106.25,0,0,-907589.17,23174188.38,93287732,4,-1,0,0
7250308.8,2 th,21-30 th,UNIVERSITAS,P,176029851.5,292414633.1,98108430.92,-194676155.5,292414633.1,98108430.92,-194676155.5,121885366.5,0,0,-118735366.5,-60238827.97,63633090.97,3,0,0,0
7300138.2,1 th,21-30 th,SMA,L,2116998.98,854544.2,707044.8883,684397.2233,854544.2,707044.8883,684397.2233,4409613.333,0,0,-304354.4533,2072500,4304000,5,0,0,0
7253724.8,2 th,21-30 th,SMA,L,3784639.07,2146162.67,1378808.495,1342688.33,2146162.67,1378808.495,1342688.33,6267310.763,0,0,-1383280.073,3467528.667,5359471.333,5,0,0,0
7320208.8,1 th,21-30 th,UNIVERSITAS,P,4921704.56,314344.23,432682.4317,516244.2133,314344.23,432682.4317,516244.2133,4296530.333,0,0,36522.66667,2499383.333,3964616.667,5,0,0,0
7376124.6,1 th,41-50 th,AKADEMI,P,8291285.62,5386479.68,7888457.762,-2026987.8,5386479.68,7888457.762,-2026987.8,5497678.253,0,0,-944201.1233,-4586111.94,7223611.94,4,0,0,0
7442111.6,1 th,31-40 th,AKADEMI,L,27139,25203.51,151881.8817,-191240.59,25203.51,151881.8817,-191240.59,4604772.333,1,0,5499057.667,5461922.333,4605077.667,5,0,0,1
7436578.2,1 th,21-30 th,SMA,L,81608.85,1028374.23,559990.7867,-761102.7067,1028374.23,559990.7867,-761102.7067,36266325.75,0,0,-24766325.75,-24445456.67,36261856.67,5,0,0,1
7417599.4,1 th,21-30 th,SMA,P,52451.05,277515.56,860886.8533,1399540.137,277515.56,860886.8533,1399540.137,18638333.33,0,0,59083861.57,62866449.52,18651320.33,5,0,0,0
7483409,1 th,31-40 th,UNIVERSITAS,P,14530471.05,29047853.17,29498523.42,-7817909.63,29047853.17,29498523.42,-7817909.63,5212618.15,1,0,6705257.81,-4951468.867,15413976.3,4,0,0,0
